Version 2
Datum:,WGS-84
ZoneOffset:,0.000000
"Type","Name|Color|Visibility","Lat","Long","Month#","Day#","Year","Hour","Min","Sec","Altitude (Meters)","Depth (Meters)"
T,,47.7010231,12.0321331,1,1,2001,0,0,0,1646,1e25
T,,47.7010117,12.0321407,1,1,2001,0,0,0,1640,1e25
T,,47.7009888,12.0321465,1,1,2001,0,0,0,1646,1e25
T,,47.7009735,12.0321512,1,1,2001,0,0,0,1643,1e25
T,,47.7009659,12.0321579,1,1,2001,0,0,0,1643,1e25
T,,47.7010384,12.0320702,1,1,2001,0,0,0,1642,1e25
T,,47.7010307,12.0320644,1,1,2001,0,0,0,1637,1e25
T,,47.7010269,12.0320559,1,1,2001,0,0,0,1646,1e25
T,,47.7010231,12.0320539,1,1,2001,0,0,0,1643,1e25
T,,47.7010117,12.0320501,1,1,2001,0,0,0,1641,1e25
T,,47.7010040,12.0319853,1,1,2001,0,0,0,1643,1e25
T,,47.7010193,12.0319633,1,1,2001,0,0,0,1641,1e25
T,,47.7009811,12.0319691,1,1,2001,0,0,0,1639,1e25
T,,47.7009697,12.0319052,1,1,2001,0,0,0,1637,1e25
T,,47.7009811,12.0318146,1,1,2001,0,0,0,1636,1e25
T,,47.7009888,12.0317450,1,1,2001,0,0,0,1635,1e25
T,,47.7009773,12.0316935,1,1,2001,0,0,0,1631,1e25
T,,47.7009811,12.0316896,1,1,2001,0,0,0,1636,1e25
T,,47.7009811,12.0316877,1,1,2001,0,0,0,1635,1e25
T,,47.7010155,12.0316267,1,1,2001,0,0,0,1635,1e25
T,,47.7010117,12.0315971,1,1,2001,0,0,0,1633,1e25
T,,47.7010384,12.0314512,1,1,2001,0,0,0,1632,1e25
T,,47.7010841,12.0313072,1,1,2001,0,0,0,1632,1e25
T,,47.7011032,12.0311823,1,1,2001,0,0,0,1632,1e25
T,,47.7011147,12.0310783,1,1,2001,0,0,0,1632,1e25
T,,47.7010880,12.0309572,1,1,2001,0,0,0,1631,1e25
T,,47.7010765,12.0309029,1,1,2001,0,0,0,1630,1e25
T,,47.7010384,12.0308781,1,1,2001,0,0,0,1629,1e25
T,,47.7009964,12.0309105,1,1,2001,0,0,0,1626,1e25
T,,47.7009697,12.0309229,1,1,2001,0,0,0,1626,1e25
T,,47.7009544,12.0310173,1,1,2001,0,0,0,1626,1e25
T,,47.7009315,12.0310812,1,1,2001,0,0,0,1624,1e25
T,,47.7009277,12.0310907,1,1,2001,0,0,0,1623,1e25
T,,47.7009125,12.0311346,1,1,2001,0,0,0,1623,1e25
T,,47.7009048,12.0312014,1,1,2001,0,0,0,1622,1e25
T,,47.7009087,12.0312881,1,1,2001,0,0,0,1621,1e25
T,,47.7009239,12.0313625,1,1,2001,0,0,0,1620,1e25
T,,47.7009354,12.0314102,1,1,2001,0,0,0,1620,1e25
T,,47.7008896,12.0315142,1,1,2001,0,0,0,1619,1e25
T,,47.7008133,12.0317240,1,1,2001,0,0,0,1620,1e25
T,,47.7008133,12.0318279,1,1,2001,0,0,0,1619,1e25
T,,47.7007980,12.0319290,1,1,2001,0,0,0,1621,1e25
T,,47.7007980,12.0320473,1,1,2001,0,0,0,1622,1e25
T,,47.7007599,12.0321407,1,1,2001,0,0,0,1621,1e25
T,,47.7006989,12.0322142,1,1,2001,0,0,0,1619,1e25
T,,47.7006416,12.0322704,1,1,2001,0,0,0,1619,1e25
T,,47.7006187,12.0322828,1,1,2001,0,0,0,1618,1e25
T,,47.7005119,12.0323105,1,1,2001,0,0,0,1617,1e25
T,,47.7004623,12.0323582,1,1,2001,0,0,0,1617,1e25
T,,47.7004318,12.0323715,1,1,2001,0,0,0,1618,1e25
T,,47.7004242,12.0323715,1,1,2001,0,0,0,1617,1e25
T,,47.7003937,12.0323219,1,1,2001,0,0,0,1615,1e25
T,,47.7003479,12.0322962,1,1,2001,0,0,0,1613,1e25
T,,47.7003136,12.0322723,1,1,2001,0,0,0,1612,1e25
T,,47.7002754,12.0322351,1,1,2001,0,0,0,1610,1e25
T,,47.7002258,12.0322390,1,1,2001,0,0,0,1608,1e25
T,,47.7001724,12.0322037,1,1,2001,0,0,0,1606,1e25
T,,47.7001228,12.0321865,1,1,2001,0,0,0,1605,1e25
T,,47.7000580,12.0321941,1,1,2001,0,0,0,1603,1e25
T,,47.7000275,12.0321712,1,1,2001,0,0,0,1602,1e25
T,,47.6999969,12.0321388,1,1,2001,0,0,0,1601,1e25
T,,47.6999512,12.0320845,1,1,2001,0,0,0,1599,1e25
T,,47.6999245,12.0320377,1,1,2001,0,0,0,1597,1e25
T,,47.6998940,12.0320120,1,1,2001,0,0,0,1594,1e25
T,,47.6998558,12.0319767,1,1,2001,0,0,0,1592,1e25
T,,47.6998024,12.0319319,1,1,2001,0,0,0,1589,1e25
T,,47.6997528,12.0318832,1,1,2001,0,0,0,1588,1e25
T,,47.6997452,12.0318556,1,1,2001,0,0,0,1583,1e25
T,,47.6997375,12.0318480,1,1,2001,0,0,0,1587,1e25
T,,47.6996841,12.0317612,1,1,2001,0,0,0,1585,1e25
T,,47.6996574,12.0317163,1,1,2001,0,0,0,1582,1e25
T,,47.6996346,12.0316944,1,1,2001,0,0,0,1581,1e25
T,,47.6996040,12.0316639,1,1,2001,0,0,0,1579,1e25
T,,47.6995811,12.0316105,1,1,2001,0,0,0,1578,1e25
T,,47.6995506,12.0315809,1,1,2001,0,0,0,1577,1e25
T,,47.6995316,12.0315170,1,1,2001,0,0,0,1575,1e25
T,,47.6994858,12.0315638,1,1,2001,0,0,0,1572,1e25
T,,47.6994781,12.0315762,1,1,2001,0,0,0,1571,1e25
T,,47.6994362,12.0315914,1,1,2001,0,0,0,1569,1e25
T,,47.6994133,12.0315990,1,1,2001,0,0,0,1568,1e25
T,,47.6993523,12.0315962,1,1,2001,0,0,0,1567,1e25
T,,47.6992912,12.0316019,1,1,2001,0,0,0,1566,1e25
T,,47.6992760,12.0316076,1,1,2001,0,0,0,1565,1e25
T,,47.6992340,12.0315714,1,1,2001,0,0,0,1564,1e25
T,,47.6992302,12.0315752,1,1,2001,0,0,0,1564,1e25
T,,47.6991844,12.0316219,1,1,2001,0,0,0,1564,1e25
T,,47.6992302,12.0315857,1,1,2001,0,0,0,1561,1e25
T,,47.6992683,12.0315027,1,1,2001,0,0,0,1560,1e25
T,,47.6992798,12.0314016,1,1,2001,0,0,0,1560,1e25
T,,47.6992378,12.0313272,1,1,2001,0,0,0,1557,1e25
T,,47.6992111,12.0313425,1,1,2001,0,0,0,1555,1e25
T,,47.6991730,12.0312672,1,1,2001,0,0,0,1554,1e25
T,,47.6991653,12.0313168,1,1,2001,0,0,0,1551,1e25
T,,47.6991692,12.0313253,1,1,2001,0,0,0,1551,1e25
T,,47.6991577,12.0313787,1,1,2001,0,0,0,1549,1e25
T,,47.6991043,12.0313540,1,1,2001,0,0,0,1547,1e25
T,,47.6990623,12.0312862,1,1,2001,0,0,0,1544,1e25
T,,47.6990128,12.0312805,1,1,2001,0,0,0,1542,1e25
T,,47.6989326,12.0312853,1,1,2001,0,0,0,1540,1e25
T,,47.6988907,12.0311956,1,1,2001,0,0,0,1537,1e25
T,,47.6988220,12.0312109,1,1,2001,0,0,0,1535,1e25
T,,47.6988068,12.0311899,1,1,2001,0,0,0,1534,1e25
T,,47.6987610,12.0311956,1,1,2001,0,0,0,1532,1e25
T,,47.6987190,12.0311832,1,1,2001,0,0,0,1531,1e25
T,,47.6987114,12.0311832,1,1,2001,0,0,0,1532,1e25
T,,47.6986809,12.0311556,1,1,2001,0,0,0,1529,1e25
T,,47.6986885,12.0311270,1,1,2001,0,0,0,1529,1e25
T,,47.6986275,12.0311594,1,1,2001,0,0,0,1527,1e25
T,,47.6985817,12.0312300,1,1,2001,0,0,0,1526,1e25
T,,47.6985283,12.0313559,1,1,2001,0,0,0,1524,1e25
T,,47.6985016,12.0313892,1,1,2001,0,0,0,1522,1e25
T,,47.6984863,12.0313730,1,1,2001,0,0,0,1521,1e25
T,,47.6984406,12.0313377,1,1,2001,0,0,0,1518,1e25
T,,47.6984024,12.0314016,1,1,2001,0,0,0,1517,1e25
T,,47.6983910,12.0314245,1,1,2001,0,0,0,1515,1e25
T,,47.6983414,12.0314274,1,1,2001,0,0,0,1513,1e25
T,,47.6982880,12.0314322,1,1,2001,0,0,0,1511,1e25
T,,47.6982460,12.0314484,1,1,2001,0,0,0,1510,1e25
T,,47.6982307,12.0315266,1,1,2001,0,0,0,1509,1e25
T,,47.6982536,12.0316105,1,1,2001,0,0,0,1508,1e25
T,,47.6982498,12.0316849,1,1,2001,0,0,0,1506,1e25
T,,47.6982040,12.0317383,1,1,2001,0,0,0,1504,1e25
T,,47.6981926,12.0317898,1,1,2001,0,0,0,1502,1e25
T,,47.6981812,12.0318127,1,1,2001,0,0,0,1502,1e25
T,,47.6981430,12.0318813,1,1,2001,0,0,0,1499,1e25
T,,47.6981125,12.0319462,1,1,2001,0,0,0,1497,1e25
T,,47.6980591,12.0319681,1,1,2001,0,0,0,1496,1e25
T,,47.6980095,12.0320053,1,1,2001,0,0,0,1495,1e25
T,,47.6979561,12.0320044,1,1,2001,0,0,0,1493,1e25
T,,47.6979027,12.0319862,1,1,2001,0,0,0,1489,1e25
T,,47.6978645,12.0319519,1,1,2001,0,0,0,1488,1e25
T,,47.6978264,12.0318937,1,1,2001,0,0,0,1485,1e25
T,,47.6977768,12.0319414,1,1,2001,0,0,0,1485,1e25
T,,47.6977654,12.0319309,1,1,2001,0,0,0,1482,1e25
T,,47.6977615,12.0319185,1,1,2001,0,0,0,1481,1e25
T,,47.6976967,12.0319309,1,1,2001,0,0,0,1481,1e25
T,,47.6976204,12.0319233,1,1,2001,0,0,0,1479,1e25
T,,47.6975670,12.0319738,1,1,2001,0,0,0,1478,1e25
T,,47.6975174,12.0319977,1,1,2001,0,0,0,1476,1e25
T,,47.6975060,12.0320101,1,1,2001,0,0,0,1475,1e25
T,,47.6974068,12.0320663,1,1,2001,0,0,0,1475,1e25
T,,47.6973915,12.0320940,1,1,2001,0,0,0,1475,1e25
T,,47.6973076,12.0321102,1,1,2001,0,0,0,1474,1e25
T,,47.6972961,12.0321274,1,1,2001,0,0,0,1473,1e25
T,,47.6973419,12.0322227,1,1,2001,0,0,0,1473,1e25
T,,47.6973419,12.0321856,1,1,2001,0,0,0,1475,1e25
T,,47.6973343,12.0321512,1,1,2001,0,0,0,1472,1e25
T,,47.6973228,12.0321417,1,1,2001,0,0,0,1472,1e25
T,,47.6972351,12.0321131,1,1,2001,0,0,0,1470,1e25
T,,47.6971779,12.0321045,1,1,2001,0,0,0,1469,1e25
T,,47.6971779,12.0321083,1,1,2001,0,0,0,1459,1e25
T,,47.6971779,12.0321188,1,1,2001,0,0,0,1469,1e25
T,,47.6971741,12.0321217,1,1,2001,0,0,0,1469,1e25
T,,47.6971817,12.0321007,1,1,2001,0,0,0,1469,1e25
T,,47.6972427,12.0320730,1,1,2001,0,0,0,1473,1e25
T,,47.6972580,12.0320644,1,1,2001,0,0,0,1470,1e25
T,,47.6972389,12.0320740,1,1,2001,0,0,0,1469,1e25
T,,47.6971359,12.0320940,1,1,2001,0,0,0,1470,1e25
T,,47.6970711,12.0321045,1,1,2001,0,0,0,1466,1e25
T,,47.6970329,12.0321493,1,1,2001,0,0,0,1465,1e25
T,,47.6970215,12.0321074,1,1,2001,0,0,0,1464,1e25
T,,47.6969147,12.0320692,1,1,2001,0,0,0,1460,1e25
T,,47.6969032,12.0320597,1,1,2001,0,0,0,1464,1e25
T,,47.6968689,12.0320473,1,1,2001,0,0,0,1462,1e25
T,,47.6968231,12.0319757,1,1,2001,0,0,0,1462,1e25
T,,47.6968040,12.0318689,1,1,2001,0,0,0,1460,1e25
T,,47.6967926,12.0318270,1,1,2001,0,0,0,1461,1e25
T,,47.6967735,12.0317554,1,1,2001,0,0,0,1459,1e25
T,,47.6967125,12.0316772,1,1,2001,0,0,0,1457,1e25
T,,47.6966782,12.0316944,1,1,2001,0,0,0,1456,1e25
T,,47.6966209,12.0317240,1,1,2001,0,0,0,1454,1e25
T,,47.6965370,12.0316973,1,1,2001,0,0,0,1453,1e25
T,,47.6965218,12.0316801,1,1,2001,0,0,0,1455,1e25
T,,47.6964378,12.0316257,1,1,2001,0,0,0,1454,1e25
T,,47.6963997,12.0315666,1,1,2001,0,0,0,1455,1e25
T,,47.6963005,12.0316715,1,1,2001,0,0,0,1454,1e25
T,,47.6961784,12.0316534,1,1,2001,0,0,0,1454,1e25
T,,47.6961594,12.0316553,1,1,2001,0,0,0,1451,1e25
T,,47.6961441,12.0316410,1,1,2001,0,0,0,1451,1e25
T,,47.6960869,12.0315647,1,1,2001,0,0,0,1449,1e25
T,,47.6960831,12.0315552,1,1,2001,0,0,0,1448,1e25
T,,47.6960526,12.0314484,1,1,2001,0,0,0,1445,1e25
T,,47.6960030,12.0312901,1,1,2001,0,0,0,1443,1e25
T,,47.6959801,12.0312481,1,1,2001,0,0,0,1442,1e25
T,,47.6959343,12.0311251,1,1,2001,0,0,0,1440,1e25
T,,47.6959114,12.0310411,1,1,2001,0,0,0,1439,1e25
T,,47.6958923,12.0309801,1,1,2001,0,0,0,1439,1e25
T,,47.6958656,12.0308914,1,1,2001,0,0,0,1437,1e25
T,,47.6958504,12.0306883,1,1,2001,0,0,0,1436,1e25
T,,47.6958351,12.0306673,1,1,2001,0,0,0,1436,1e25
T,,47.6956902,12.0305939,1,1,2001,0,0,0,1435,1e25
T,,47.6955757,12.0304556,1,1,2001,0,0,0,1434,1e25
T,,47.6955109,12.0303431,1,1,2001,0,0,0,1433,1e25
T,,47.6954346,12.0301657,1,1,2001,0,0,0,1432,1e25
T,,47.6954193,12.0301380,1,1,2001,0,0,0,1432,1e25
T,,47.6953278,12.0299788,1,1,2001,0,0,0,1431,1e25
T,,47.6952438,12.0298843,1,1,2001,0,0,0,1431,1e25
T,,47.6951637,12.0298338,1,1,2001,0,0,0,1430,1e25
T,,47.6950111,12.0297832,1,1,2001,0,0,0,1430,1e25
T,,47.6949043,12.0297604,1,1,2001,0,0,0,1427,1e25
T,,47.6947861,12.0297194,1,1,2001,0,0,0,1423,1e25
T,,47.6947479,12.0297089,1,1,2001,0,0,0,1422,1e25
T,,47.6947098,12.0296946,1,1,2001,0,0,0,1421,1e25
T,,47.6946259,12.0296803,1,1,2001,0,0,0,1420,1e25
T,,47.6945610,12.0296383,1,1,2001,0,0,0,1420,1e25
T,,47.6945038,12.0296507,1,1,2001,0,0,0,1420,1e25
T,,47.6944962,12.0296679,1,1,2001,0,0,0,1418,1e25
T,,47.6944962,12.0296631,1,1,2001,0,0,0,1420,1e25
T,,47.6944962,12.0296507,1,1,2001,0,0,0,1420,1e25
T,,47.6945076,12.0296612,1,1,2001,0,0,0,1401,1e25
T,,47.6945038,12.0296640,1,1,2001,0,0,0,1417,1e25
T,,47.6945000,12.0296707,1,1,2001,0,0,0,1420,1e25
T,,47.6944962,12.0296764,1,1,2001,0,0,0,1420,1e25
T,,47.6944885,12.0296974,1,1,2001,0,0,0,1420,1e25
T,,47.6944695,12.0296869,1,1,2001,0,0,0,1419,1e25
T,,47.6944695,12.0296993,1,1,2001,0,0,0,1419,1e25
T,,47.6944427,12.0297146,1,1,2001,0,0,0,1417,1e25
T,,47.6944695,12.0296764,1,1,2001,0,0,0,1422,1e25
T,,47.6944809,12.0296717,1,1,2001,0,0,0,1420,1e25
T,,47.6944847,12.0296698,1,1,2001,0,0,0,1418,1e25
T,,47.6945152,12.0296278,1,1,2001,0,0,0,1418,1e25
T,,47.6944885,12.0295820,1,1,2001,0,0,0,1418,1e25
T,,47.6944923,12.0295544,1,1,2001,0,0,0,1419,1e25
T,,47.6943817,12.0294199,1,1,2001,0,0,0,1417,1e25
T,,47.6943398,12.0293865,1,1,2001,0,0,0,1415,1e25
T,,47.6941910,12.0292234,1,1,2001,0,0,0,1412,1e25
T,,47.6940613,12.0291090,1,1,2001,0,0,0,1408,1e25
T,,47.6939468,12.0290194,1,1,2001,0,0,0,1407,1e25
T,,47.6939392,12.0290108,1,1,2001,0,0,0,1407,1e25
T,,47.6939316,12.0290031,1,1,2001,0,0,0,1407,1e25
T,,47.6938934,12.0289545,1,1,2001,0,0,0,1407,1e25
T,,47.6938896,12.0289402,1,1,2001,0,0,0,1405,1e25
T,,47.6938591,12.0290060,1,1,2001,0,0,0,1403,1e25
T,,47.6938477,12.0291338,1,1,2001,0,0,0,1400,1e25
T,,47.6938362,12.0292301,1,1,2001,0,0,0,1398,1e25
T,,47.6938286,12.0293484,1,1,2001,0,0,0,1395,1e25
T,,47.6938133,12.0293932,1,1,2001,0,0,0,1393,1e25
T,,47.6937714,12.0293884,1,1,2001,0,0,0,1392,1e25
T,,47.6937561,12.0293884,1,1,2001,0,0,0,1390,1e25
T,,47.6937180,12.0294218,1,1,2001,0,0,0,1388,1e25
T,,47.6936913,12.0294323,1,1,2001,0,0,0,1387,1e25
T,,47.6936493,12.0294113,1,1,2001,0,0,0,1386,1e25
T,,47.6935883,12.0293865,1,1,2001,0,0,0,1385,1e25
T,,47.6935463,12.0294151,1,1,2001,0,0,0,1382,1e25
T,,47.6935196,12.0293941,1,1,2001,0,0,0,1382,1e25
T,,47.6933937,12.0293131,1,1,2001,0,0,0,1379,1e25
T,,47.6932945,12.0292282,1,1,2001,0,0,0,1377,1e25
T,,47.6932373,12.0291843,1,1,2001,0,0,0,1375,1e25
T,,47.6932068,12.0291414,1,1,2001,0,0,0,1372,1e25
T,,47.6931992,12.0291338,1,1,2001,0,0,0,1371,1e25
T,,47.6931458,12.0291529,1,1,2001,0,0,0,1369,1e25
T,,47.6930962,12.0291271,1,1,2001,0,0,0,1368,1e25
T,,47.6929970,12.0291252,1,1,2001,0,0,0,1365,1e25
T,,47.6929321,12.0291100,1,1,2001,0,0,0,1365,1e25
T,,47.6928711,12.0291014,1,1,2001,0,0,0,1367,1e25
T,,47.6928635,12.0291042,1,1,2001,0,0,0,1363,1e25
T,,47.6928253,12.0290642,1,1,2001,0,0,0,1363,1e25
T,,47.6927795,12.0290518,1,1,2001,0,0,0,1362,1e25
T,,47.6927414,12.0290232,1,1,2001,0,0,0,1358,1e25
T,,47.6926956,12.0289927,1,1,2001,0,0,0,1357,1e25
T,,47.6926422,12.0289869,1,1,2001,0,0,0,1353,1e25
T,,47.6926384,12.0289812,1,1,2001,0,0,0,1354,1e25
T,,47.6926308,12.0289726,1,1,2001,0,0,0,1352,1e25
T,,47.6925964,12.0289831,1,1,2001,0,0,0,1350,1e25
T,,47.6925964,12.0289869,1,1,2001,0,0,0,1350,1e25
T,,47.6925354,12.0289421,1,1,2001,0,0,0,1348,1e25
T,,47.6924667,12.0289164,1,1,2001,0,0,0,1347,1e25
T,,47.6924171,12.0288849,1,1,2001,0,0,0,1346,1e25
T,,47.6923714,12.0288763,1,1,2001,0,0,0,1345,1e25
T,,47.6923370,12.0288639,1,1,2001,0,0,0,1344,1e25
T,,47.6923256,12.0288544,1,1,2001,0,0,0,1344,1e25
T,,47.6922874,12.0288496,1,1,2001,0,0,0,1343,1e25
T,,47.6922340,12.0288553,1,1,2001,0,0,0,1347,1e25
T,,47.6921730,12.0289631,1,1,2001,0,0,0,1343,1e25
T,,47.6921158,12.0289927,1,1,2001,0,0,0,1343,1e25
T,,47.6921196,12.0289955,1,1,2001,0,0,0,1343,1e25
T,,47.6920929,12.0289927,1,1,2001,0,0,0,1341,1e25
T,,47.6920662,12.0290041,1,1,2001,0,0,0,1340,1e25
T,,47.6919899,12.0289907,1,1,2001,0,0,0,1339,1e25
T,,47.6918755,12.0289211,1,1,2001,0,0,0,1334,1e25
T,,47.6918678,12.0289154,1,1,2001,0,0,0,1338,1e25
T,,47.6918335,12.0288925,1,1,2001,0,0,0,1334,1e25
T,,47.6917572,12.0288572,1,1,2001,0,0,0,1335,1e25
T,,47.6917610,12.0288620,1,1,2001,0,0,0,1335,1e25
T,,47.6917419,12.0288506,1,1,2001,0,0,0,1333,1e25
T,,47.6917152,12.0288277,1,1,2001,0,0,0,1334,1e25
T,,47.6917114,12.0288429,1,1,2001,0,0,0,1332,1e25
T,,47.6916580,12.0288496,1,1,2001,0,0,0,1330,1e25
T,,47.6916275,12.0288401,1,1,2001,0,0,0,1327,1e25
T,,47.6916237,12.0288429,1,1,2001,0,0,0,1327,1e25
T,,47.6915855,12.0288219,1,1,2001,0,0,0,1325,1e25
T,,47.6915627,12.0289021,1,1,2001,0,0,0,1325,1e25
T,,47.6915245,12.0290060,1,1,2001,0,0,0,1322,1e25
T,,47.6914902,12.0291443,1,1,2001,0,0,0,1319,1e25
T,,47.6914864,12.0291796,1,1,2001,0,0,0,1318,1e25
T,,47.6915016,12.0292149,1,1,2001,0,0,0,1312,1e25
T,,47.6915054,12.0292177,1,1,2001,0,0,0,1321,1e25
T,,47.6914978,12.0292416,1,1,2001,0,0,0,1317,1e25
T,,47.6914978,12.0292530,1,1,2001,0,0,0,1317,1e25
T,,47.6915131,12.0293045,1,1,2001,0,0,0,1317,1e25
T,,47.6915169,12.0293016,1,1,2001,0,0,0,1314,1e25
T,,47.6915207,12.0293093,1,1,2001,0,0,0,1318,1e25
T,,47.6915321,12.0293245,1,1,2001,0,0,0,1314,1e25
T,,47.6915359,12.0293264,1,1,2001,0,0,0,1318,1e25
T,,47.6915398,12.0293341,1,1,2001,0,0,0,1314,1e25
T,,47.6915398,12.0293398,1,1,2001,0,0,0,1317,1e25
T,,47.6915474,12.0294132,1,1,2001,0,0,0,1316,1e25
T,,47.6915016,12.0294075,1,1,2001,0,0,0,1314,1e25
T,,47.6914482,12.0293579,1,1,2001,0,0,0,1312,1e25
T,,47.6913986,12.0293169,1,1,2001,0,0,0,1310,1e25
T,,47.6913605,12.0292587,1,1,2001,0,0,0,1310,1e25
T,,47.6913452,12.0292463,1,1,2001,0,0,0,1309,1e25
T,,47.6912308,12.0291777,1,1,2001,0,0,0,1305,1e25
T,,47.6911240,12.0292015,1,1,2001,0,0,0,1303,1e25
T,,47.6910629,12.0291920,1,1,2001,0,0,0,1302,1e25
T,,47.6910095,12.0291805,1,1,2001,0,0,0,1300,1e25
T,,47.6909866,12.0291719,1,1,2001,0,0,0,1299,1e25
T,,47.6909065,12.0291328,1,1,2001,0,0,0,1298,1e25
T,,47.6908150,12.0291290,1,1,2001,0,0,0,1297,1e25
T,,47.6907921,12.0291195,1,1,2001,0,0,0,1295,1e25
T,,47.6907349,12.0290852,1,1,2001,0,0,0,1294,1e25
T,,47.6906471,12.0289965,1,1,2001,0,0,0,1291,1e25
T,,47.6906242,12.0289602,1,1,2001,0,0,0,1290,1e25
T,,47.6905823,12.0289564,1,1,2001,0,0,0,1289,1e25
T,,47.6905365,12.0288916,1,1,2001,0,0,0,1286,1e25
T,,47.6905289,12.0288897,1,1,2001,0,0,0,1285,1e25
T,,47.6904755,12.0288734,1,1,2001,0,0,0,1282,1e25
T,,47.6904411,12.0287971,1,1,2001,0,0,0,1282,1e25
T,,47.6903915,12.0287666,1,1,2001,0,0,0,1279,1e25
T,,47.6903381,12.0286589,1,1,2001,0,0,0,1277,1e25
T,,47.6902809,12.0285997,1,1,2001,0,0,0,1276,1e25
T,,47.6902351,12.0286179,1,1,2001,0,0,0,1272,1e25
T,,47.6902275,12.0286245,1,1,2001,0,0,0,1272,1e25
T,,47.6901855,12.0286636,1,1,2001,0,0,0,1270,1e25
T,,47.6901588,12.0286875,1,1,2001,0,0,0,1269,1e25
T,,47.6900787,12.0287428,1,1,2001,0,0,0,1267,1e25
T,,47.6900215,12.0287685,1,1,2001,0,0,0,1265,1e25
T,,47.6899948,12.0287476,1,1,2001,0,0,0,1264,1e25
T,,47.6900063,12.0287142,1,1,2001,0,0,0,1266,1e25
T,,47.6900024,12.0287542,1,1,2001,0,0,0,1265,1e25
T,,47.6899948,12.0287771,1,1,2001,0,0,0,1266,1e25
T,,47.6899796,12.0288839,1,1,2001,0,0,0,1265,1e25
T,,47.6899796,12.0289307,1,1,2001,0,0,0,1263,1e25
T,,47.6899796,12.0290260,1,1,2001,0,0,0,1263,1e25
T,,47.6899643,12.0291243,1,1,2001,0,0,0,1262,1e25
T,,47.6899757,12.0291958,1,1,2001,0,0,0,1263,1e25
T,,47.6899567,12.0292149,1,1,2001,0,0,0,1261,1e25
T,,47.6899986,12.0292702,1,1,2001,0,0,0,1261,1e25
T,,47.6900101,12.0293236,1,1,2001,0,0,0,1261,1e25
T,,47.6900330,12.0293560,1,1,2001,0,0,0,1260,1e25
T,,47.6900482,12.0293837,1,1,2001,0,0,0,1261,1e25
T,,47.6901207,12.0294981,1,1,2001,0,0,0,1262,1e25
T,,47.6901474,12.0295258,1,1,2001,0,0,0,1259,1e25
T,,47.6901894,12.0295677,1,1,2001,0,0,0,1261,1e25
T,,47.6902237,12.0296078,1,1,2001,0,0,0,1261,1e25
T,,47.6902924,12.0296888,1,1,2001,0,0,0,1259,1e25
T,,47.6903534,12.0297565,1,1,2001,0,0,0,1258,1e25
T,,47.6903610,12.0297670,1,1,2001,0,0,0,1261,1e25
T,,47.6903648,12.0297775,1,1,2001,0,0,0,1260,1e25
T,,47.6903801,12.0297985,1,1,2001,0,0,0,1260,1e25
T,,47.6904335,12.0298758,1,1,2001,0,0,0,1259,1e25
T,,47.6905136,12.0300150,1,1,2001,0,0,0,1258,1e25
T,,47.6905327,12.0300360,1,1,2001,0,0,0,1257,1e25
T,,47.6906319,12.0301600,1,1,2001,0,0,0,1257,1e25
T,,47.6907043,12.0303202,1,1,2001,0,0,0,1257,1e25
T,,47.6907234,12.0303564,1,1,2001,0,0,0,1255,1e25
T,,47.6907692,12.0304651,1,1,2001,0,0,0,1254,1e25
T,,47.6907768,12.0305023,1,1,2001,0,0,0,1257,1e25
T,,47.6907997,12.0305700,1,1,2001,0,0,0,1255,1e25
T,,47.6908302,12.0306463,1,1,2001,0,0,0,1255,1e25
T,,47.6909142,12.0308008,1,1,2001,0,0,0,1255,1e25
T,,47.6909904,12.0309401,1,1,2001,0,0,0,1254,1e25
T,,47.6910362,12.0310373,1,1,2001,0,0,0,1252,1e25
T,,47.6910591,12.0310736,1,1,2001,0,0,0,1251,1e25
T,,47.6910896,12.0311699,1,1,2001,0,0,0,1250,1e25
T,,47.6911507,12.0313168,1,1,2001,0,0,0,1250,1e25
T,,47.6912193,12.0314398,1,1,2001,0,0,0,1248,1e25
T,,47.6913300,12.0316095,1,1,2001,0,0,0,1248,1e25
T,,47.6914330,12.0317888,1,1,2001,0,0,0,1247,1e25
T,,47.6914368,12.0318470,1,1,2001,0,0,0,1244,1e25
T,,47.6914558,12.0318537,1,1,2001,0,0,0,1247,1e25
T,,47.6914940,12.0318613,1,1,2001,0,0,0,1246,1e25
T,,47.6915245,12.0319204,1,1,2001,0,0,0,1246,1e25
T,,47.6915512,12.0320969,1,1,2001,0,0,0,1245,1e25
T,,47.6915741,12.0321836,1,1,2001,0,0,0,1244,1e25
T,,47.6916084,12.0322437,1,1,2001,0,0,0,1243,1e25
T,,47.6916199,12.0322723,1,1,2001,0,0,0,1242,1e25
T,,47.6916618,12.0323658,1,1,2001,0,0,0,1241,1e25
T,,47.6916733,12.0323954,1,1,2001,0,0,0,1242,1e25
T,,47.6916809,12.0324984,1,1,2001,0,0,0,1242,1e25
T,,47.6916924,12.0325508,1,1,2001,0,0,0,1241,1e25
T,,47.6916962,12.0325880,1,1,2001,0,0,0,1241,1e25
T,,47.6917343,12.0326338,1,1,2001,0,0,0,1242,1e25
T,,47.6917496,12.0326443,1,1,2001,0,0,0,1241,1e25
T,,47.6918297,12.0327187,1,1,2001,0,0,0,1239,1e25
T,,47.6919250,12.0328550,1,1,2001,0,0,0,1239,1e25
T,,47.6919785,12.0329905,1,1,2001,0,0,0,1241,1e25
