Track hddd.ddddd° WGS-84
Breite      	Länge       	 Time     	 Flag	Descr.	Alt
N 47.69047° 	E012.04165° 	 0 	 0 		1148
N 47.69056° 	E012.04166° 	 0 	 0 		1147
N 47.69057° 	E012.04159° 	 0 	 0 		1148
N 47.69057° 	E012.04156° 	 0 	 0 		1152
N 47.69059° 	E012.04153° 	 0 	 0 		1149
N 47.69059° 	E012.04156° 	 0 	 0 		1150
N 47.69047° 	E012.04165° 	 0 	 0 		1145
N 47.69048° 	E012.04166° 	 0 	 0 		1150
N 47.69048° 	E012.04172° 	 0 	 0 		1150
N 47.69046° 	E012.04171° 	 0 	 0 		1150
N 47.69038° 	E012.04175° 	 0 	 0 		1148
N 47.69031° 	E012.04178° 	 0 	 0 		1152
N 47.69028° 	E012.04181° 	 0 	 0 		1148
N 47.69028° 	E012.04182° 	 0 	 0 		1152
N 47.69024° 	E012.04184° 	 0 	 0 		1148
N 47.69022° 	E012.04185° 	 0 	 0 		1152
N 47.6902° 	E012.04185° 	 0 	 0 		1148
N 47.69019° 	E012.04185° 	 0 	 0 		1151
N 47.69016° 	E012.04186° 	 0 	 0 		1150
N 47.69005° 	E012.04194° 	 0 	 0 		1150
N 47.69002° 	E012.04198° 	 0 	 0 		1149
N 47.68998° 	E012.04202° 	 0 	 0 		1150
N 47.68996° 	E012.04204° 	 0 	 0 		1151
N 47.68987° 	E012.04216° 	 0 	 0 		1151
N 47.68983° 	E012.04223° 	 0 	 0 		1152
N 47.68983° 	E012.04225° 	 0 	 0 		1153
N 47.6898° 	E012.04231° 	 0 	 0 		1153
N 47.68975° 	E012.04243° 	 0 	 0 		1154
N 47.68973° 	E012.04247° 	 0 	 0 		1155
N 47.6897° 	E012.04255° 	 0 	 0 		1154
N 47.68969° 	E012.04262° 	 0 	 0 		1152
N 47.68967° 	E012.04268° 	 0 	 0 		1153
N 47.68959° 	E012.04287° 	 0 	 0 		1152
N 47.68948° 	E012.04292° 	 0 	 0 		1148
N 47.68943° 	E012.04294° 	 0 	 0 		1147
N 47.6893° 	E012.04302° 	 0 	 0 		1146
N 47.68924° 	E012.04309° 	 0 	 0 		1145
N 47.6892° 	E012.04314° 	 0 	 0 		1143
N 47.68917° 	E012.04319° 	 0 	 0 		1143
N 47.68908° 	E012.04333° 	 0 	 0 		1139
N 47.68904° 	E012.04352° 	 0 	 0 		1138
N 47.68903° 	E012.04362° 	 0 	 0 		1136
N 47.68901° 	E012.04371° 	 0 	 0 		1136
N 47.68903° 	E012.04385° 	 0 	 0 		1136
N 47.68905° 	E012.04393° 	 0 	 0 		1137
N 47.6891° 	E012.04409° 	 0 	 0 		1135
N 47.68912° 	E012.04413° 	 0 	 0 		1137
N 47.68913° 	E012.04414° 	 0 	 0 		1134
N 47.68913° 	E012.04415° 	 0 	 0 		1139
N 47.68915° 	E012.04418° 	 0 	 0 		1136
N 47.68916° 	E012.04419° 	 0 	 0 		1139
N 47.68916° 	E012.0442° 	 0 	 0 		1138
N 47.68921° 	E012.04432° 	 0 	 0 		1138
N 47.68923° 	E012.0444° 	 0 	 0 		1139
N 47.68923° 	E012.04449° 	 0 	 0 		1137
N 47.68922° 	E012.04454° 	 0 	 0 		1138
N 47.68924° 	E012.04468° 	 0 	 0 		1138
N 47.68927° 	E012.04479° 	 0 	 0 		1135
N 47.68927° 	E012.04482° 	 0 	 0 		1138
N 47.6893° 	E012.04497° 	 0 	 0 		1137
N 47.68931° 	E012.045° 	 0 	 0 		1138
N 47.68931° 	E012.04502° 	 0 	 0 		1139
N 47.68935° 	E012.04513° 	 0 	 0 		1140
N 47.68936° 	E012.04515° 	 0 	 0 		1136
N 47.68936° 	E012.04517° 	 0 	 0 		1140
N 47.68937° 	E012.04522° 	 0 	 0 		1137
N 47.68938° 	E012.04535° 	 0 	 0 		1137
N 47.68941° 	E012.04544° 	 0 	 0 		1136
N 47.68944° 	E012.04551° 	 0 	 0 		1135
N 47.68945° 	E012.04554° 	 0 	 0 		1138
N 47.68948° 	E012.04561° 	 0 	 0 		1136
N 47.68949° 	E012.04563° 	 0 	 0 		1137
N 47.68952° 	E012.04577° 	 0 	 0 		1134
N 47.68953° 	E012.04577° 	 0 	 0 		1135
N 47.68954° 	E012.04578° 	 0 	 0 		1137
N 47.68955° 	E012.04579° 	 0 	 0 		1135
N 47.68956° 	E012.04581° 	 0 	 0 		1135
N 47.68966° 	E012.04591° 	 0 	 0 		1135
N 47.68966° 	E012.04591° 	 0 	 0 		1135
N 47.68972° 	E012.04597° 	 0 	 0 		1132
N 47.68975° 	E012.04598° 	 0 	 0 		1134
N 47.68979° 	E012.04598° 	 0 	 0 		1133
N 47.6898° 	E012.04598° 	 0 	 0 		1134
N 47.68996° 	E012.04604° 	 0 	 0 		1137
N 47.6901° 	E012.04624° 	 0 	 0 		1136
N 47.69017° 	E012.04647° 	 0 	 0 		1134
N 47.69023° 	E012.04666° 	 0 	 0 		1132
N 47.69033° 	E012.04689° 	 0 	 0 		1131
N 47.69035° 	E012.04705° 	 0 	 0 		1128
N 47.69036° 	E012.04708° 	 0 	 0 		1128
N 47.69037° 	E012.04709° 	 0 	 0 		1128
N 47.6904° 	E012.04726° 	 0 	 0 		1127
N 47.69043° 	E012.04748° 	 0 	 0 		1123
N 47.69043° 	E012.0475° 	 0 	 0 		1123
N 47.69044° 	E012.04752° 	 0 	 0 		1126
N 47.69044° 	E012.04753° 	 0 	 0 		1124
N 47.69048° 	E012.04763° 	 0 	 0 		1123
N 47.69051° 	E012.04766° 	 0 	 0 		1122
N 47.69053° 	E012.04772° 	 0 	 0 		1120
N 47.69058° 	E012.04783° 	 0 	 0 		1119
N 47.69067° 	E012.04793° 	 0 	 0 		1121
N 47.69071° 	E012.04797° 	 0 	 0 		1121
N 47.69075° 	E012.04804° 	 0 	 0 		1119
N 47.69075° 	E012.04819° 	 0 	 0 		1118
N 47.69074° 	E012.04822° 	 0 	 0 		1118
N 47.69064° 	E012.04828° 	 0 	 0 		1115
N 47.69063° 	E012.04828° 	 0 	 0 		1117
N 47.69062° 	E012.04829° 	 0 	 0 		1115
N 47.69061° 	E012.04828° 	 0 	 0 		1115
N 47.69056° 	E012.04828° 	 0 	 0 		1114
N 47.69049° 	E012.0483° 	 0 	 0 		1112
N 47.69049° 	E012.0483° 	 0 	 0 		1112
N 47.69045° 	E012.04834° 	 0 	 0 		1112
N 47.69036° 	E012.04836° 	 0 	 0 		1110
N 47.69034° 	E012.04838° 	 0 	 0 		1110
N 47.69034° 	E012.04843° 	 0 	 0 		1109
N 47.69034° 	E012.04846° 	 0 	 0 		1110
N 47.69034° 	E012.04857° 	 0 	 0 		1108
N 47.69028° 	E012.04872° 	 0 	 0 		1105
N 47.69025° 	E012.04881° 	 0 	 0 		1103
N 47.69017° 	E012.04894° 	 0 	 0 		1101
N 47.69008° 	E012.04902° 	 0 	 0 		1097
N 47.69007° 	E012.04903° 	 0 	 0 		1097
N 47.69004° 	E012.04905° 	 0 	 0 		1098
N 47.68998° 	E012.04917° 	 0 	 0 		1094
N 47.68994° 	E012.04924° 	 0 	 0 		1093
N 47.68988° 	E012.04937° 	 0 	 0 		1091
N 47.68985° 	E012.04948° 	 0 	 0 		1091
N 47.68984° 	E012.04948° 	 0 	 0 		1090
N 47.68979° 	E012.04952° 	 0 	 0 		1088
N 47.68976° 	E012.04952° 	 0 	 0 		1087
N 47.68968° 	E012.0496° 	 0 	 0 		1088
N 47.68966° 	E012.04966° 	 0 	 0 		1083
N 47.68965° 	E012.04966° 	 0 	 0 		1089
N 47.68965° 	E012.04967° 	 0 	 0 		1085
N 47.68964° 	E012.04967° 	 0 	 0 		1089
N 47.68964° 	E012.04967° 	 0 	 0 		1084
N 47.68964° 	E012.04968° 	 0 	 0 		1089
N 47.6896° 	E012.04979° 	 0 	 0 		1085
N 47.68958° 	E012.04986° 	 0 	 0 		1085
N 47.68953° 	E012.04994° 	 0 	 0 		1083
N 47.68952° 	E012.04995° 	 0 	 0 		1079
N 47.68951° 	E012.04995° 	 0 	 0 		1085
N 47.68939° 	E012.04993° 	 0 	 0 		1083
N 47.68937° 	E012.04993° 	 0 	 0 		1082
N 47.68934° 	E012.04994° 	 0 	 0 		1082
N 47.68927° 	E012.05005° 	 0 	 0 		1080
N 47.68926° 	E012.05014° 	 0 	 0 		1079
N 47.68925° 	E012.05019° 	 0 	 0 		1076
N 47.68921° 	E012.05023° 	 0 	 0 		1075
N 47.68921° 	E012.05026° 	 0 	 0 		1074
N 47.68919° 	E012.0504° 	 0 	 0 		1072
N 47.68919° 	E012.05044° 	 0 	 0 		1071
N 47.68919° 	E012.05052° 	 0 	 0 		1070
N 47.68919° 	E012.05053° 	 0 	 0 		1068
N 47.68919° 	E012.05058° 	 0 	 0 		1067
N 47.6892° 	E012.05068° 	 0 	 0 		1065
N 47.68918° 	E012.05078° 	 0 	 0 		1064
N 47.68914° 	E012.05081° 	 0 	 0 		1061
N 47.68914° 	E012.05086° 	 0 	 0 		1060
N 47.68913° 	E012.05093° 	 0 	 0 		1058
N 47.68913° 	E012.05102° 	 0 	 0 		1056
N 47.68911° 	E012.05107° 	 0 	 0 		1054
N 47.68908° 	E012.05116° 	 0 	 0 		1051
N 47.68903° 	E012.05121° 	 0 	 0 		1049
N 47.68898° 	E012.05124° 	 0 	 0 		1047
N 47.68896° 	E012.05129° 	 0 	 0 		1047
N 47.68904° 	E012.05137° 	 0 	 0 		1045
N 47.68904° 	E012.05144° 	 0 	 0 		1043
N 47.68907° 	E012.05143° 	 0 	 0 		1042
N 47.68908° 	E012.05147° 	 0 	 0 		1039
N 47.68908° 	E012.05147° 	 0 	 0 		1043
N 47.68909° 	E012.05148° 	 0 	 0 		1037
N 47.68909° 	E012.05148° 	 0 	 0 		1042
N 47.68911° 	E012.05154° 	 0 	 0 		1039
N 47.68909° 	E012.05159° 	 0 	 0 		1036
N 47.68909° 	E012.0516° 	 0 	 0 		1040
N 47.68906° 	E012.05172° 	 0 	 0 		1038
N 47.68904° 	E012.05184° 	 0 	 0 		1037
N 47.68901° 	E012.05187° 	 0 	 0 		1036
N 47.68892° 	E012.05197° 	 0 	 0 		1034
N 47.6889° 	E012.05199° 	 0 	 0 		1033
N 47.68887° 	E012.052° 	 0 	 0 		1032
N 47.6888° 	E012.0521° 	 0 	 0 		1032
N 47.68876° 	E012.05215° 	 0 	 0 		1030
N 47.68873° 	E012.05217° 	 0 	 0 		1029
N 47.6887° 	E012.05217° 	 0 	 0 		1029
N 47.68869° 	E012.05217° 	 0 	 0 		1028
N 47.68867° 	E012.05227° 	 0 	 0 		1028
N 47.68866° 	E012.05232° 	 0 	 0 		1027
N 47.68862° 	E012.05241° 	 0 	 0 		1023
N 47.68862° 	E012.05242° 	 0 	 0 		1023
N 47.68858° 	E012.05246° 	 0 	 0 		1022
N 47.68851° 	E012.05246° 	 0 	 0 		1021
N 47.68848° 	E012.05255° 	 0 	 0 		1019
N 47.68848° 	E012.05255° 	 0 	 0 		1020
N 47.68847° 	E012.05263° 	 0 	 0 		1020
N 47.68846° 	E012.05265° 	 0 	 0 		1020
N 47.68841° 	E012.05269° 	 0 	 0 		1020
N 47.68835° 	E012.05284° 	 0 	 0 		1019
N 47.68838° 	E012.05294° 	 0 	 0 		1018
N 47.68839° 	E012.05305° 	 0 	 0 		1018
N 47.68838° 	E012.0531° 	 0 	 0 		1017
N 47.68837° 	E012.05323° 	 0 	 0 		1017
N 47.68838° 	E012.05327° 	 0 	 0 		1016
N 47.68837° 	E012.05331° 	 0 	 0 		1017
N 47.68836° 	E012.05341° 	 0 	 0 		1016
N 47.68842° 	E012.05351° 	 0 	 0 		1015
N 47.68843° 	E012.05356° 	 0 	 0 		1015
N 47.68844° 	E012.05358° 	 0 	 0 		1015
N 47.68844° 	E012.05373° 	 0 	 0 		1015
N 47.68844° 	E012.05373° 	 0 	 0 		1017
N 47.68849° 	E012.05375° 	 0 	 0 		1015
N 47.6885° 	E012.05379° 	 0 	 0 		1015
N 47.6885° 	E012.05383° 	 0 	 0 		1015
N 47.6885° 	E012.05397° 	 0 	 0 		1014
N 47.68845° 	E012.05407° 	 0 	 0 		1014
N 47.68838° 	E012.05415° 	 0 	 0 		1015
N 47.68833° 	E012.05421° 	 0 	 0 		1014
N 47.68827° 	E012.05436° 	 0 	 0 		1015
N 47.68819° 	E012.05454° 	 0 	 0 		1015
N 47.68809° 	E012.05469° 	 0 	 0 		1015
N 47.68796° 	E012.05477° 	 0 	 0 		1014
N 47.68779° 	E012.05482° 	 0 	 0 		1013
N 47.68764° 	E012.05487° 	 0 	 0 		1013
N 47.6875° 	E012.05491° 	 0 	 0 		1013
N 47.68739° 	E012.05494° 	 0 	 0 		1013
N 47.68723° 	E012.05498° 	 0 	 0 		1013
N 47.68709° 	E012.05508° 	 0 	 0 		1015
N 47.68699° 	E012.05513° 	 0 	 0 		1015
N 47.68686° 	E012.05518° 	 0 	 0 		1014
N 47.68681° 	E012.05518° 	 0 	 0 		1014
N 47.68684° 	E012.05517° 	 0 	 0 		1014
N 47.6868° 	E012.05519° 	 0 	 0 		1014
N 47.68668° 	E012.05524° 	 0 	 0 		1013
N 47.68658° 	E012.05528° 	 0 	 0 		1010
N 47.68653° 	E012.05531° 	 0 	 0 		1011
N 47.68652° 	E012.05533° 	 0 	 0 		1012
N 47.6865° 	E012.05533° 	 0 	 0 		1012
N 47.68648° 	E012.05539° 	 0 	 0 		1011
N 47.68649° 	E012.05545° 	 0 	 0 		1010
N 47.68655° 	E012.05571° 	 0 	 0 		1011
N 47.68657° 	E012.05594° 	 0 	 0 		1011
N 47.68657° 	E012.05599° 	 0 	 0 		1010
N 47.68657° 	E012.05602° 	 0 	 0 		1011
N 47.68651° 	E012.05625° 	 0 	 0 		1011
N 47.6865° 	E012.05629° 	 0 	 0 		1011
N 47.68649° 	E012.05641° 	 0 	 0 		1011
N 47.68646° 	E012.05645° 	 0 	 0 		1010
N 47.68636° 	E012.05663° 	 0 	 0 		1010
N 47.68631° 	E012.05671° 	 0 	 0 		1010
N 47.68627° 	E012.05674° 	 0 	 0 		1009
N 47.68621° 	E012.05686° 	 0 	 0 		1012
N 47.68621° 	E012.05686° 	 0 	 0 		1009
N 47.68617° 	E012.05691° 	 0 	 0 		1009
N 47.68621° 	E012.05686° 	 0 	 0 		488
N 47.78748° 	E012.14186° 	 0 	 0 		487
N 47.78762° 	E012.14168° 	 0 	 0 		483
N 47.78762° 	E012.14171° 	 0 	 0 		480
N 47.78762° 	E012.14171° 	 0 	 0 		480
N 47.78764° 	E012.1417° 	 0 	 0 		476
N 47.78765° 	E012.14169° 	 0 	 0 		475
N 47.78764° 	E012.14172° 	 0 	 0 		473
N 47.78763° 	E012.14173° 	 0 	 0 		472
N 47.78761° 	E012.14177° 	 0 	 0 		469
N 47.78765° 	E012.14172° 	 0 	 0 		466
N 47.78761° 	E012.14177° 	 0 	 0 		465
N 47.78757° 	E012.14182° 	 0 	 0 		464
N 47.78754° 	E012.14184° 	 0 	 0 		461
N 47.78769° 	E012.14163° 	 0 	 0 		459
N 47.78776° 	E012.14149° 	 0 	 0 		459
